timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771080302856982031,16.645212990335867,-7.177398198494519,-1.3597181099135272,0.12623227552368227,-0.001504760112748616,9.999999997531342,9.99999994636736,0.999999601283184
1771080302907388018,16.646529288170285,-7.183526446061845,-1.3589122147835742,0.08626732429815674,0.012881179421667863,9.999999997459588,9.999999945033085,0.9999995928624963
1771080302957018022,16.64742998325999,-7.1877118974675795,-1.3586315273979388,0.08619152147010639,0.016142217235229968,9.999999997511773,9.999999946325099,0.9999996028673256
1771080303008034170,16.648380532128428,-7.192099442461494,-1.356581683991807,0.12325798501836349,0.03725443518690011,9.99999999736253,9.999999943792586,0.9999995843086883
1771080303057601859,16.649665959787637,-7.1979828602191205,-1.3547944065934763,0.08700365754296804,0.0426738387074497,9.999999997454486,9.999999946728146,0.9999996027499918
1771080303107888971,16.650603382568526,-7.202251519411955,-1.3540140771029199,0.08514982530593225,0.028438935142584203,9.999999997362856,9.999999945404472,0.9999995947340335
1771080303157260070,16.651529053917546,-7.20644818054326,-1.3532113541284176,0.12473849050717456,0.028653040205002228,9.999999997431578,9.999999947246597,0.99999960672377
1771080303207712792,16.652867895368356,-7.21249652917782,-1.3525293546695496,0.08516283210398912,0.02276337589769549,9.999999997306078,9.999999945120855,0.9999995928518756
1771080303257014897,16.653780164577327,-7.216600003148943,-1.3515108342975375,0.086689573941422,5.0112946728030766e-05,9.999999997396731,9.999999947413524,0.9999996074711962
1771080303307278424,16.654744981782763,-7.220941282744631,-1.3524552171851447,0.1245841668464403,-0.018340980893945175,9.999999997305302,9.999999945542399,0.9999995956354177
1771080303357282748,16.656068379297203,-7.226940645244512,-1.3546282098889437,0.08780560497978798,-0.028897284166899538,9.999999997362291,9.999999945954833,0.9999995979044256
1771080303407896012,16.657019361176836,-7.231277938296967,-1.3554768908987205,0.08514315207722158,-0.013847857534599755,9.999999997337532,9.999999944678489,0.999999589498808
1771080303457224448,16.657937024388776,-7.235478007323114,-1.3559624537019588,0.12973436739876243,-0.026924217295922835,9.999999997477547,9.999999947258338,0.9999996067130903
